"function","source_id","name","url","source_kind","status","pii_risk","public_api_signal","interoperability_candidate","recommended_join_key","public_note"
"personas_desaparecidas","terremotovenezuela-com","Terremoto Venezuela","https://terremotovenezuela.com","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","terremotovenezuela-com","Terremoto Venezuela","https://terremotovenezuela.com","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","venapp-com","VenApp","https://venapp.com","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","venezuelareporta-org","Venezuela Reporta","https://venezuelareporta.org","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","venezuelareporta-org","Venezuela Reporta","https://venezuelareporta.org","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","venezuelatebusca-com","🔍 Búsqueda personas Venezuela Te Busca https://venezuelatebusca.com 26.000+ registros. Sección especial Terremoto 2026. Buscar, registrar, marcar localizado. ✅ Activa ES El Caribe","https://venezuelatebusca.com","attachment_catalog","busqueda_personas_venezuela_te_busca_https_venezuelatebusca_com_26_000_registros_seccion_especial_terremoto_2026_buscar_registrar_marcar_localizado_activa_es_el_caribe","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"danos","venezuelatebusca-com","🔍 Búsqueda personas Venezuela Te Busca https://venezuelatebusca.com 26.000+ registros. Sección especial Terremoto 2026. Buscar, registrar, marcar localizado. ✅ Activa ES El Caribe","https://venezuelatebusca.com","attachment_catalog","busqueda_personas_venezuela_te_busca_https_venezuelatebusca_com_26_000_registros_seccion_especial_terremoto_2026_buscar_registrar_marcar_localizado_activa_es_el_caribe","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","venezuelatebusca-com","🔍 Búsqueda personas Venezuela Te Busca https://venezuelatebusca.com 26.000+ registros. Sección especial Terremoto 2026. Buscar, registrar, marcar localizado. ✅ Activa ES El Caribe","https://venezuelatebusca.com","attachment_catalog","busqueda_personas_venezuela_te_busca_https_venezuelatebusca_com_26_000_registros_seccion_especial_terremoto_2026_buscar_registrar_marcar_localizado_activa_es_el_caribe","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"necesidades","vesinfiltro-org","Conexion Segura y Libre","https://vesinfiltro.org/","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"personas_desaparecidas","vesinfiltro-org","Conexion Segura y Libre","https://vesinfiltro.org/","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"conectividad","vesinfiltro-org","Conexion Segura y Libre","https://vesinfiltro.org/","hackathon_sheet","unknown","high","True","no","solo agregados; no unir PII","No publicar datos personales o casos nominales; usar solo agregados o metadatos operativos."
"datos_api","24junve-statuslocal-net","24JunVE","https://24junve.statuslocal.net","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"entregas_logistica","acopiove-org-docs-api","acopiove org docs api","https://acopiove.org/docs/api","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","acopiove-org-docs-api","acopiove org docs api","https://acopiove.org/docs/api","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"necesidades","ayudave-com","Ayuda VE (DROSS)","https://ayudave.com","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"entregas_logistica","ayudave-com","Ayuda VE (DROSS)","https://ayudave.com","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","ayudave-com","Ayuda VE (DROSS)","https://ayudave.com","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"informacion_verificada","build4venezuela-com-p-data-team","VZLA_DEDUP (NUEVO)","https://build4venezuela.com/p/data-team","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","build4venezuela-com-p-data-team","VZLA_DEDUP (NUEVO)","https://build4venezuela.com/p/data-team","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-carlosuriass-build4venezuelarag","github carlosuriass build4venezuelarag","https://github.com/CarlosUriass/build4venezuelaRAG","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-crafter-station-build4venezuela","Build4Venezuela (Crafter Station) (TOP)","https://build4venezuela.com/projects","hackathon_sheet","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-datavenezuela-venezueladatacrisis","github datavenezuela venezueladatacrisis","https://github.com/DataVenezuela/VenezuelaDataCrisis","user_url","unknown","depends","False","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"refugios","github-globalemergency-responsegrid","github globalemergency responsegrid","https://github.com/GlobalEmergency/ResponseGrid","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"informacion_verificada","github-globalemergency-responsegrid","github globalemergency responsegrid","https://github.com/GlobalEmergency/ResponseGrid","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"entregas_logistica","github-globalemergency-responsegrid","github globalemergency responsegrid","https://github.com/GlobalEmergency/ResponseGrid","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-globalemergency-responsegrid","github globalemergency responsegrid","https://github.com/GlobalEmergency/ResponseGrid","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"acopio","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"necesidades","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"voluntarios","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"danos","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"informacion_verificada","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"entregas_logistica","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-nobelaar-acopio-vzla","github nobelaar acopio vzla","https://github.com/nobelaar/acopio-vzla","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","github-sergioballesteros-vd-build4venezuelarag","github sergioballesteros vd build4venezuelarag","https://github.com/sergioballesteros-vd/build4venezuelaRAG","user_url","unknown","depends","True","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"informacion_verificada","reliefweb-int-report-venezuela-bolivarian-republic-venezuela-earthquake-situation-overview-25-june-2026","🏛 Organismo oficial ReliefWeb — Venezuela Situation https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-earthquake-situation-overview-25-june-2026 Informe OCHA. Fuente humanitaria de referencia. Se actualiza con datos de campo. ✅ Activa EN OCHA/ONU","https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-earthquake-situation-overview-25-june-2026","attachment_catalog","organismo_oficial_reliefweb_venezuela_situation_https_reliefweb_int_report_venezuela_bolivarian_republic_venezuela_earthquake_situation_overview_25_june_2026_informe_ocha_fuente_humanitaria_de_referencia_se_actualiza_con_datos_de_campo_activa_en_ocha_onu","depends","False","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
"datos_api","reliefweb-int-report-venezuela-bolivarian-republic-venezuela-earthquake-situation-overview-25-june-2026","🏛 Organismo oficial ReliefWeb — Venezuela Situation https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-earthquake-situation-overview-25-june-2026 Informe OCHA. Fuente humanitaria de referencia. Se actualiza con datos de campo. ✅ Activa EN OCHA/ONU","https://reliefweb.int/report/venezuela-bolivarian-republic/venezuela-earthquake-situation-overview-25-june-2026","attachment_catalog","organismo_oficial_reliefweb_venezuela_situation_https_reliefweb_int_report_venezuela_bolivarian_republic_venezuela_earthquake_situation_overview_25_june_2026_informe_ocha_fuente_humanitaria_de_referencia_se_actualiza_con_datos_de_campo_activa_en_ocha_onu","depends","False","yes","topic + geography + time","Candidata a validacion/conexion por funcion, geografia y tiempo."
